target_fips,storm_year,storm_month,n_clean_neighbors,neighbor_fips,target_zhvi_t0,baseline_mean_zhvi_t0
37067,2020,4,14,"12027,13125,45089,37121,12049,13017,28009,12053,12055,47091,13059,47069,13283,13281",303062.2371118614,261882.3782057362
01055,2024,3,60,"13163,13013,13053,47137,47023,28063,47101,45011,28111,01063,13283,47081,12027,01085,47071,28077,13141,13293,13175,28141,47177,13133,47135,13301,13281,13029,13125,28107,28005,12041,12049,13261,47075,45005,28135,12055,13317,01017,13279,28027,13307,13143,28161,13239,13193,13315,37011,13047,12093,13225,47095,13271,13117,28117,13195,28143,47117,13061,28131,37177",289768.8654797526,361876.5939554311
09003,2021,4,7,"44001,23007,50015,23023,36079,23015,25007",386017.577503514,839845.5821566826
01059,2024,4,62,"28003,13163,13013,13053,47137,47023,28063,47101,45011,28111,01063,13283,28017,47081,12027,01085,47071,28077,13141,13293,13175,47177,13133,47135,13301,13281,13029,13125,28107,28005,12041,12049,13261,28009,47075,45005,28135,12055,13317,01017,13279,28027,13307,13143,28161,13239,13193,13315,37011,13047,13225,47095,13271,13117,28117,13195,28143,47117,28139,13061,28131,37177",291339.45279844006,355943.243814498
35009,2021,5,13,"04011,06023,35028,06021,32001,06013,32029,04012,32013,06101,04027,06033,06045",228261.85984882363,591515.186111189
48451,2022,7,50,"40075,48177,40053,48197,22083,22121,48093,22025,48239,48077,48115,48373,40003,22125,48377,05123,05037,40133,22101,48333,48471,48015,48321,48071,22007,40095,48081,48217,48489,05077,22037,40093,48127,05081,22067,48013,48267,48275,22091,22093,48435,48149,48185,48057,48241,22047,48247,48425,40043,22057",361397.98348165554,421881.1824498114
20197,2020,4,57,"31077,31097,31139,29205,17079,31119,31003,29129,19085,31109,27071,31021,19133,31133,20043,19071,31011,31067,17083,29041,27075,29117,31153,17129,31095,31151,29033,17169,31155,31037,19009,31027,19165,31127,19137,17121,19079,17017,29177,31025,20033,31023,29103,19145,19155,31039,31147,31167,31107,29089,31141,31177,19129,31131,29211,17013,19067",284584.9367606689,297698.0792232198
05043,2020,6,20,"22077,48507,48095,48141,48243,48165,48369,48333,48321,48047,48313,22037,48017,48481,48285,22091,22093,48435,48247,48425",221406.6508419667,325778.6714527409
51181,2025,7,91,"39173,21203,21181,21109,42049,51530,21069,21199,21103,21129,18129,39123,39063,21239,42093,39101,21025,39043,51830,39005,39095,39153,21197,39169,42023,21053,39075,21039,39083,21175,21173,21017,21225,21195,21165,21119,51610,18103,21147,21013,51670,51678,21033,39133,21095,39117,21131,39077,42039,21063,51580,21097,39171,21205,18143,39143,21201,51685,18025,21125,18023,21011,39099,21051,39033,21223,39055,18131,21065,21231,21149,39085,24029,39093,21139,54073,21159,21071,39147,21049,39007,21193,18123,39151,21189,51630,39103,21237,21153,21235,24035",424355.776262115,348026.1229523708
37013,2023,5,149,"28101,47061,13311,28031,01013,13291,13009,28077,28021,13199,13221,13255,13133,13313,13303,13281,28029,28007,28089,13259,47109,12081,12055,28159,13197,28149,13315,13225,47095,28117,28053,28035,28121,13021,13263,01131,28091,13121,28105,13235,13319,28129,13247,28079,13139,13145,13293,13169,13157,13055,01007,28163,13187,13301,28099,13125,13211,28015,13113,28073,13261,45009,28037,28123,28049,28135,13265,28067,13123,28051,13269,13091,13067,37091,13209,13011,37177,13013,28043,47023,28063,28113,01035,13035,13037,13079,13213,47079,28083,28025,28075,28001,28023,13207,28107,28061,47075,47167,13317,28085,13231,13159,28097,13047,28127,13271,13215,47033,28155,13151,28041,13053,13163,28069,01099,13309,28033,28111,28125,13171,28087,13283,12027,28133,13097,13175,13141,28019,13295,28103,28011,28151,28027,13279,13307,13167,47039,28161,13193,13089,28065,13153,28143,13195,13135,47045,13217,01023,13107",379182.11572215334,336277.55510860594
40131,2024,8,63,"40053,48475,48007,48323,48407,48161,05065,22065,48455,48093,48239,22107,40023,48009,48289,40069,48395,48099,22011,48191,48377,05123,40083,05037,48153,48427,40129,48333,40015,40095,48321,48309,40059,48047,40153,48313,05107,40009,40045,48109,48281,48123,48487,48145,40119,40093,48379,40017,48391,05011,40013,48477,40067,22039,40103,48429,48247,05035,40043,05137,40005,48431,40003",429633.3133207739,355132.2267648071
24013,2022,8,27,"51735,42087,42043,51775,51660,18159,18157,42077,42095,51167,51610,21189,51520,18109,18119,42093,51678,51540,51600,42025,51720,51740,54009,39005,18171,18021,51595",643655.1852840092,433356.9240079974
17193,2020,5,56,"31077,31097,31139,29205,17079,31119,31003,29129,19085,31109,27071,31021,19133,31133,20043,19071,31011,31067,17083,29041,27075,29117,31153,17129,31095,31151,29033,17169,31155,31037,19009,31027,19165,31127,19137,17121,19079,17017,29177,31025,20033,31023,29103,19145,19155,31039,31147,31167,31107,31141,31177,19129,31131,29211,17013,19067",171412.19264856286,299066.14247164
08099,2021,3,38,"08105,16003,16075,49039,08019,08029,16055,30043,30023,30073,16065,30089,16021,30059,08053,08003,16007,16079,16061,16049,16069,30045,16015,08107,08079,08007,16047,08091,08033,16053,08021,16009,08047,16041,08011,16025,08065,16081",239537.377737871,543524.5702092451
16085,2023,5,58,"08105,30061,08103,49007,08113,49021,16003,49049,16075,08093,30101,49027,49039,49003,08019,08023,16055,49045,49011,08045,49043,30107,08117,49013,16035,49025,49023,08053,49037,08111,08003,49057,49047,16079,30091,49017,16045,49033,08079,16047,08091,30015,08015,49005,16053,08021,08043,49001,16009,08047,08011,49029,49041,49051,49055,08109,08077,16063",1125307.7440370622,761410.0474976919
51015,2020,10,20,"51735,18009,21027,21159,51685,51195,21221,51840,51610,21143,21005,18135,51520,51600,51720,18075,21223,18131,21055,21063",417217.55407801416,331193.63425885316
24003,2023,6,59,"39173,39169,54105,51045,51735,18009,51021,39085,51620,39075,39093,39175,39083,51183,39035,51530,51660,42049,54089,39115,21069,51036,18141,39143,39147,51685,39007,51750,39151,39155,39123,51520,18103,51119,21063,39099,39101,42093,51095,54093,39133,39139,39103,18181,51720,39117,21223,51830,39005,39033,18131,39055,39043,39095,39153,39077,51199,42039,51595",744816.4040819057,349638.44115394657
01093,2024,7,61,"13163,13013,13053,47137,47023,28063,47101,45011,47169,45049,28111,13283,28017,47081,12027,47071,28077,13141,13293,13175,47177,13133,47135,13301,12017,13281,13029,13125,28107,12041,12049,13261,28009,47075,45005,28135,12115,12055,13317,01017,13279,28027,13307,13143,28161,13239,13193,13315,37011,47085,13047,13225,47095,13271,13117,28117,13195,28139,47117,13061,37177",274359.7881395307,382858.88608534716
21007,2020,2,16,"51720,51131,21207,51610,51735,21223,18009,18075,51840,18131,21159,21005,51520,51685,51600,21063",188696.5471239934,349341.8409565352
08035,2022,7,46,"30061,30049,30031,30005,08051,08093,30001,30101,49039,08019,08029,30043,30023,30073,30057,30013,30035,30103,16021,30059,30093,16083,08111,49047,30027,16087,30045,08081,16045,49033,08107,30051,30039,16037,30077,30015,16053,16009,08047,16041,49029,30007,16025,30099,30041,08065",1072197.4735749343,764940.131909873
47185,2022,2,52,"45089,13005,13053,28063,28013,28091,13309,13037,13111,47053,01043,47017,13247,12027,13291,01107,28077,13221,13157,28141,37199,45043,28057,13257,13301,47097,28045,01039,13149,13281,47087,13125,47111,28037,13259,47109,28137,47027,13317,13059,13147,28027,13307,47039,37121,28065,47005,47033,28139,37141,47083,13013",404774.6152311076,357807.9600859149
17011,2020,8,57,"31077,31097,31139,29205,17079,31119,31003,29129,19085,31109,27071,31021,19133,31133,20043,19071,31011,31067,17083,29041,27075,29117,31153,17129,31095,31151,29033,17169,31155,31037,19009,31027,19165,31127,19137,17121,19079,17017,29177,31025,20033,31023,29103,19145,19155,31039,17035,31167,31147,31107,31141,31177,19129,31131,29211,17013,19067",168013.37500448365,300760.95457301015
33015,2025,9,15,"23013,44009,23011,25019,36037,34037,23001,36063,23023,36073,23015,44005,23027,23009,34021",888546.2576520423,991288.6986583527
17031,2021,6,59,"29069,29179,19167,27025,17069,17079,27023,27073,17175,19041,29073,27153,27029,46079,27165,46005,19143,17027,17083,27083,19141,46023,27081,19059,27159,19193,38083,27009,27149,19093,19021,27135,46067,27063,46077,17181,27041,27019,46035,46087,27133,27067,29103,46027,31051,27115,29089,46009,31043,27127,27033,29107,29197,27101,46135,17165,46011,27163,19035",482354.5844805014,353007.98601351684
42081,2024,6,43,"39173,39169,18111,54067,18149,51735,39085,18045,42023,39021,51790,18115,21139,54073,21023,42009,51530,51660,51683,21201,51685,39007,51840,39151,21233,51770,51063,39003,39123,51520,51670,51678,54093,51600,21033,39103,18181,21061,51570,21055,21157,42057,51580",336215.9575898281,366799.6243647308
49035,2021,5,39,"08105,16003,16075,49039,08019,08029,16055,30043,30023,30073,16065,30089,16021,30059,16017,08053,08003,16007,16079,16061,16049,16069,30045,16015,08107,08079,08007,16047,08091,08033,16053,08021,16009,08047,16041,08011,16025,08065,16081",702830.0424967674,583352.9205086597
48147,2023,6,35,"48175,40053,48007,22077,48211,22121,22025,22107,48193,22123,48405,48243,05003,05123,40129,22075,05111,05107,05021,05077,22037,40093,48127,48391,05011,05055,48481,22091,40103,05039,22087,05035,40043,40005,40003",555116.8027372817,330442.88685434806
48235,2022,3,47,"40075,48457,48197,22083,22121,48093,48239,48115,48373,40003,48483,22125,22081,48377,05123,05037,40133,40099,22003,48333,22101,48471,22027,48015,48321,40095,22007,48081,48217,05077,22037,48461,22067,48013,48275,22091,22093,48435,48477,48143,48185,48241,22047,48247,48425,22021,22057",584263.4970298903,374374.2242402898
40121,2023,2,46,"40053,48197,22041,22083,22077,48211,22121,48103,22117,22025,22107,48193,22123,22029,40019,05003,05123,22075,48321,48071,22007,05111,05107,05021,05077,48487,22037,40093,48127,22067,05011,48481,22091,48435,05017,40103,40105,05039,48057,22047,22087,48495,05035,40043,40005,40003",283318.42564205383,302325.29664991185
47151,2025,5,61,"28043,13163,28041,13053,47137,37005,01131,28069,45023,47159,47067,13309,47173,28111,28147,13235,13283,13319,13093,28129,13219,13237,13175,28019,13221,28083,28039,13301,28023,47069,13281,13125,28061,12067,12041,13023,12049,13259,37143,12015,13197,13307,37187,13193,13315,37011,28065,28051,12105,12093,13271,13061,12075,13091,28139,37141,37113,13209,13109,01023,12007",312726.792585327,361916.0072044955
40015,2022,6,50,"40075,48177,40053,48197,22083,22121,48093,22025,48239,48077,48115,48373,40003,22125,48377,05123,05037,40133,22101,48333,48471,48015,48321,48071,22007,40095,48081,48217,48489,48123,05077,22037,40093,48127,22067,48013,48267,48275,22091,22093,48435,48149,48185,48057,48241,22047,48247,48425,40043,22057",231351.66686852768,426961.4084334608
01125,2024,2,50,"13163,13013,13053,47137,47023,28063,28111,01063,13283,12027,01085,28077,13141,13293,13175,13133,47135,13301,13281,47087,13125,28107,28005,12041,12049,13261,47075,45005,28135,12055,47091,13317,13279,28027,13307,13143,28161,13193,13315,13047,12093,13225,47095,13271,13117,28117,13195,28143,28131,37177",377403.0263269983,349892.5864453441
42053,2023,7,59,"39173,39169,54105,51045,51735,18009,51021,39085,51620,39075,39093,39175,39083,51183,39035,51530,51660,42049,54089,39115,21069,51036,18141,39143,39147,51685,39007,51750,39151,39155,39123,51520,18103,51119,21063,39099,39101,42093,51095,54093,39133,39139,39103,18181,51720,39117,21223,51830,39005,39033,18131,39055,39043,39095,39153,39077,51199,42039,51595",260687.06905607288,351251.4521832193
54023,2021,8,32,"51735,18009,51021,39085,18169,39021,21115,51131,39083,18093,39137,18159,39115,21173,39143,51685,21201,21143,51820,51520,39099,51540,39103,18101,51720,39055,21091,18165,39077,51690,21163,51580",259401.69305201052,307899.21783682314
20061,2021,5,70,"29069,29179,19167,27025,17069,17079,27023,27073,17175,19041,29073,27153,27029,46079,27165,46005,17139,19143,31099,17027,17083,27083,46023,27081,19141,19059,27159,19193,19103,38083,27009,27149,19093,19021,27135,46067,27063,29171,46077,19163,17181,19087,27041,27019,46035,27043,46087,27133,27067,29103,46027,31051,19145,19031,27115,27047,46009,31043,27127,27033,29107,29197,19139,27101,46135,17165,27161,46011,27163,19035",258388.00067098616,340424.09796269354
37009,2021,7,46,"37075,13053,47137,37179,47171,28113,45011,13309,28147,13037,13283,47163,12027,13141,37043,37137,37199,13227,13301,37007,28045,13281,28005,13023,28009,13031,13259,47105,37087,28135,12055,47091,13317,13279,13265,13197,28027,13231,37121,37181,47183,47095,37113,13209,37073,13021",520140.38656389667,332237.6079960325
54075,2022,1,10,"51775,51720,18065,51735,21223,39005,18159,51520,18109,51540",296051.5866892734,356955.2118572109
01127,2025,6,62,"28043,13163,28041,13053,47137,37005,01131,28069,45023,47159,47067,13309,47173,28111,28147,13235,13283,13319,13093,28129,13219,13237,13173,13175,28019,13221,28083,28039,13301,28023,47069,13281,13125,28061,12067,12041,13023,12049,13259,37143,12015,13197,13307,37187,13193,13315,37011,28065,28051,12105,12093,13271,13061,12075,13091,28139,37141,37113,13209,13109,01023,12007",252106.28429668825,359594.94935871096
28029,2021,8,44,"37075,13053,47137,37179,47171,28113,45011,13309,28147,13037,13283,12027,13141,37043,37137,37199,13301,37007,28045,13281,28005,13023,28009,13031,13259,47105,37087,28135,12055,13317,28027,13279,13265,13197,13021,13231,37121,37181,47183,13269,37113,13209,37073,13107",236366.6836805299,330932.0640072443
17095,2020,4,57,"31077,31097,31139,29205,17079,31119,31003,29129,19085,31109,27071,31021,19133,31133,20043,19071,31011,31067,17083,29041,27075,29117,31153,17129,31095,31151,29033,17169,31155,31037,19009,31027,19165,31127,19137,17121,19079,17017,29177,31025,20033,31023,29103,19145,19155,31039,31147,31167,31107,29089,31141,31177,19129,31131,29211,17013,19067",177330.44683955912,297698.0792232198
23013,2021,6,8,"50009,44001,23007,50019,50015,25019,23023,23015",593029.842426967,1094083.2497949377
36095,2021,7,8,"50009,44001,23007,50019,50015,25019,23023,23015",285934.5964621272,1122606.4854245295
51510,2021,6,35,"51735,18009,51021,39085,18169,39021,21039,21115,51131,39083,18093,21023,39137,18159,39115,21173,39143,51685,21201,21233,21143,51820,51520,39099,51540,39103,18101,51720,39055,21091,18165,39077,51690,21163,51580",1055837.7918860698,297163.56085895636
39057,2022,5,24,"51735,42087,42043,51775,18065,51660,18159,18157,42077,42095,51167,51610,51520,18109,42093,51678,51540,51600,51720,42025,51740,54009,39005,51595",410712.55422988365,442489.168022374
01133,2021,5,47,"37075,13053,12037,13263,47137,47171,45011,13309,28147,13171,13037,13283,47163,13161,12027,37043,37137,37199,13227,13301,28045,13281,28005,13023,28009,13031,13259,47105,37087,28135,12055,12015,13317,28027,13279,13265,13197,13021,13231,37121,37181,47183,13249,47095,37113,13209,37099",457874.9260226918,337698.2555840057
13003,2024,5,65,"28003,13163,13013,13053,47137,47023,28063,47101,45011,45049,28111,01063,13283,28017,47081,12027,01085,47071,28077,13141,13293,13175,47177,13133,47135,13301,12017,13281,13029,13125,28107,28005,12041,12049,13261,28009,47075,45005,28135,12115,12055,13317,01017,13279,28027,13307,13143,28161,13239,13193,13315,37011,13047,13225,47095,13271,13117,28117,13195,28143,47117,28139,13061,28131,37177",265803.76712355926,367304.03723058983
48455,2020,5,20,"22077,48507,48095,48141,48243,48165,48369,48333,48321,48047,48313,22037,48017,48481,48285,22091,22093,48435,48247,48425",263360.09302055254,326320.9778962852
23029,2022,7,9,"36087,25007,25019,25001,36061,36079,44005,09007,34021",328557.81321096275,1958526.065637595
51167,2025,1,56,"39173,39169,21133,39085,51580,42023,21181,39075,39093,21139,54073,21219,39083,18147,21159,51530,18173,18125,42049,21017,39143,21081,21201,39147,51685,21225,39007,51610,39151,21233,18129,18023,42039,39123,39063,51630,51670,51678,39099,39101,21033,42093,39133,39103,39117,39033,39005,39055,39043,21055,39095,39153,39077,21153,21149,21097",245891.51378699625,375509.558585105
48457,2023,8,31,"48175,40053,48007,22065,48211,22121,22025,22107,22123,48243,05003,05123,40129,22075,05111,05107,05021,05077,22037,40093,48391,05011,05055,48481,22091,40103,05039,05035,40043,40005,40003",289671.92745139456,312556.2727715601
17019,2020,8,57,"31077,31097,31139,29205,17079,31119,31003,29129,19085,31109,27071,31021,19133,31133,20043,19071,31011,31067,17083,29041,27075,29117,31153,17129,31095,31151,29033,17169,31155,31037,19009,31027,19165,31127,19137,17121,19079,17017,29177,31025,20033,31023,29103,19145,19155,31039,17035,31167,31147,31107,31141,31177,19129,31131,29211,17013,19067",273025.0155440922,300760.95457301015
28123,2020,8,15,"12027,13125,45089,37011,37121,12049,13017,28009,28057,12055,13059,47069,13283,13281,01029",194005.87831589335,285160.55479391356
48337,2022,2,49,"48175,40075,48457,48197,22121,48093,48239,48273,48115,48373,40003,40055,48483,22125,22081,48377,05123,05037,40133,40099,22003,48333,22101,48471,22027,40095,48321,22007,48081,48217,05077,22037,05133,48461,48391,22067,48013,48275,22091,22093,48435,48477,48143,48185,48241,22047,48247,22021,22057",505240.45175400167,348666.7925371073
12037,2024,4,62,"28003,13163,13013,13053,47137,47023,28063,47101,45011,28111,01063,13283,28017,47081,12027,01085,47071,28077,13141,13293,13175,47177,13133,47135,13301,13281,13029,13125,28107,28005,12041,12049,13261,28009,47075,45005,28135,12055,13317,01017,13279,28027,13307,13143,28161,13239,13193,13315,37011,13047,13225,47095,13271,13117,28117,13195,28143,47117,28139,13061,28131,37177",992366.6249528624,355943.243814498
01103,2024,8,54,"13163,13013,13053,47137,37005,47023,28063,47101,45011,45049,28111,13283,12027,47071,47121,28077,13175,47177,47135,13301,12017,13281,13029,13125,28107,12041,12049,28009,28037,47075,45005,28135,13087,12115,12055,13317,28027,13279,13307,13143,13193,45033,13315,37011,13047,13225,13271,13117,28117,13195,28139,47117,13061,37177",375803.2001159131,371190.69714173535
35011,2022,5,32,"04011,06031,32027,32029,04009,06055,32510,06085,06103,06049,06003,06069,06021,06089,06079,06061,06075,04003,06109,32001,06025,06013,04027,06033,35023,06115,06009,35028,04012,04023,06005,06011",232113.87201764787,801454.266355806
48309,2022,4,46,"40075,48457,48197,22083,22121,48093,48239,48115,48373,40003,22125,22081,48377,05123,05037,40133,22101,48333,48471,48015,48321,40095,22007,48081,48217,05077,22037,40093,48127,22067,48013,48267,48275,22091,22093,48435,48143,48185,48057,48241,22047,48247,48425,40043,22021,22057",416969.4162350234,388460.77270101977
39017,2020,4,15,"51720,21207,51840,51610,51735,21223,18009,18075,18131,21159,21005,51520,51685,51600,21063",311464.2447983764,350997.2940035069
49003,2021,8,39,"08105,16003,16075,49039,08019,08029,16055,30043,30023,30073,16065,30089,16021,30059,16017,08053,08003,16007,16079,16061,16049,16069,30045,16015,08107,08079,08007,16047,08091,08033,16053,08021,16009,08047,16041,08011,16025,08065,16081",541695.4875259626,627333.6645237172
37067,2023,5,149,"28101,47061,13311,28031,01013,13291,13009,28077,28021,13199,13221,13255,13133,13313,13303,13281,28029,28007,28089,13259,47109,12081,12055,28159,13197,28149,13315,13225,47095,28117,28053,28035,28121,13021,13263,01131,28091,13121,28105,13235,13319,28129,13247,28079,13139,13145,13293,13169,13157,13055,01007,28163,13187,13301,28099,13125,13211,28015,13113,28073,13261,45009,28037,28123,28049,28135,13265,28067,13123,28051,13269,13091,13067,37091,13209,13011,37177,13013,28043,47023,28063,28113,01035,13035,13037,13079,13213,47079,28083,28025,28075,28001,28023,13207,28107,28061,47075,47167,13317,28085,13231,13159,28097,13047,28127,13271,13215,47033,28155,13151,28041,13053,13163,28069,01099,13309,28033,28111,28125,13171,28087,13283,12027,28133,13097,13175,13141,28019,13295,28103,28011,28151,28027,13279,13307,13167,47039,28161,13193,13089,28065,13153,28143,13195,13135,47045,13217,01023,13107",407981.9143814463,336277.55510860594
24009,2020,6,15,"51720,21207,51840,51610,51735,21223,18009,18075,18131,21159,21005,51520,51685,51600,21063",529481.5252651843,352277.4750749892
47107,2025,5,61,"28043,13163,28041,13053,47137,37005,01131,28069,45023,47159,47067,13309,47173,28111,28147,13235,13283,13319,13093,28129,13219,13237,13175,28019,13221,28083,28039,13301,28023,47069,13281,13125,28061,12067,12041,13023,12049,13259,37143,12015,13197,13307,37187,13193,13315,37011,28065,28051,12105,12093,13271,13061,12075,13091,28139,37141,37113,13209,13109,01023,12007",394232.29184033046,361916.0072044955
13015,2020,3,15,"12027,13125,45089,37121,12049,13017,28009,37199,12053,12055,47091,13059,47069,13283,13281",307676.85719869874,266995.7787871129
29177,2022,3,53,"46101,19167,17079,19041,29073,20123,46079,46005,27117,19143,27083,29041,46099,46023,27081,17013,27105,19059,17071,19193,19141,19093,31091,19021,29185,46125,46067,17039,27063,46077,19095,46083,19183,19185,46035,46087,27133,17133,29103,46027,31051,31147,29135,46009,31043,27033,29197,29051,27101,46135,19035,29151,19119",376601.03899606614,375913.2288545431
48451,2025,8,40,"48163,22041,48407,05065,05113,48455,48225,05053,05067,48507,05129,40057,22029,05019,05121,48493,05003,48071,22007,05041,48047,05049,05079,48489,05077,48051,48379,05011,22095,48285,22091,22093,05025,48255,48231,05039,48057,05109,05137,05017",379437.01925846626,322492.6050629954
54001,2022,5,24,"51735,42087,42043,51775,18065,51660,18159,18157,42077,42095,51167,51610,51520,18109,42093,51678,51540,51600,51720,42025,51740,54009,39005,51595",211892.5536219561,442489.168022374
20019,2024,9,76,"19151,27121,27031,31115,31097,17069,27023,27073,29061,29129,31121,31071,27029,20123,27071,31017,17151,17059,17145,31011,31073,38099,29041,38089,38083,27009,27149,29101,19093,31095,29003,17033,38093,31091,38045,38031,27079,27091,17123,29033,27065,29083,31173,20141,20107,17003,27041,29157,38065,17017,27125,17005,20083,29075,19145,31039,17199,27173,31167,19069,29089,20097,31053,38095,29107,31171,29173,27087,27127,29079,29211,29053,17013,29175,31085,27095",306030.6672269145,373863.5519282385
41047,2020,9,17,"53057,53073,53035,53037,53023,41029,41025,41033,41027,53029,53019,41037,53055,53053,53011,53047,41015",460901.21996457706,558446.6897825727
13273,2021,5,47,"37075,13053,12037,13263,47137,47171,45011,13309,28147,13171,13037,13283,47163,13161,12027,37043,37137,37199,13227,13301,28045,13281,28005,13023,28009,13031,13259,47105,37087,28135,12055,12015,13317,28027,13279,13265,13197,13021,13231,37121,37181,47183,13249,47095,37113,13209,37099",218490.41450961225,337698.2555840057
18177,2020,4,15,"51720,21207,51840,51610,51735,21223,18009,18075,18131,21159,21005,51520,51685,51600,21063",186897.81575798243,350997.2940035069
28003,2020,9,13,"12027,13125,13005,45089,37121,12049,13017,28009,13003,12055,13059,13283,13281",232511.38446690468,265559.0379339788
01069,2022,5,63,"45089,13005,13053,01131,28063,28013,37185,28091,13309,13037,13111,47053,47017,12051,13247,12027,13291,13219,01107,28077,13221,13157,28141,37199,45043,13133,28057,13257,13301,47097,28045,01039,13149,13137,13281,47087,13125,12043,47111,28037,13259,47109,28137,47051,47027,13317,13059,13147,28027,13307,47039,45033,13159,28065,47005,13195,47033,28139,37141,13011,47083,13013,37095",297732.3129315605,405577.3035760275
37085,2025,7,69,"28043,28003,13163,28041,13053,47137,37005,01131,12087,28113,28069,45023,47159,47067,13309,47173,01035,28147,28111,01013,13037,13235,13283,13319,13093,28129,13219,01085,13237,13173,13175,28019,13221,28083,28039,13301,28023,47069,13281,13125,28061,12067,12041,13023,12049,13259,37143,12015,13197,13307,37187,13193,13315,37011,28065,28051,12105,12093,13271,13061,12075,13091,28139,37141,37113,13209,13109,01023,12007",407489.53024274,373288.1726852542
54013,2024,7,45,"39173,39169,18111,18149,51735,39085,18045,42023,39021,51790,18115,21213,21139,54073,21219,21023,42009,51530,51660,51683,21201,51685,39007,51840,39151,21233,51770,51063,39003,39123,51520,51630,51670,51678,54093,51600,21033,39103,18181,42131,21061,51570,21055,42057,51580",183252.8015797903,378891.9531483595
13307,2020,6,12,"12027,13125,45089,37121,12049,13017,28009,12055,13059,47069,13283,13281",299193.1997470231,260049.29823172287
51017,2022,6,24,"51735,42087,42043,51775,18065,51660,18159,18157,42077,42095,51167,51610,51520,18109,42093,51678,51540,51600,51720,42025,51740,54009,39005,51595",441933.2134245974,447210.45333495503
38049,2020,8,57,"31077,31097,31139,29205,17079,31119,31003,29129,19085,31109,27071,31021,19133,31133,20043,19071,31011,31067,17083,29041,27075,29117,31153,17129,31095,31151,29033,17169,31155,31037,19009,31027,19165,31127,19137,17121,19079,17017,29177,31025,20033,31023,29103,19145,19155,31039,17035,31167,31147,31107,31141,31177,19129,31131,29211,17013,19067",304593.63782265974,300760.95457301015
